delivery_id,customer_id,jumpman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Jumpman_arrived_at_pickup,when_the_Jumpman_left_pickup,when_the_Jumpman_arrived_at_dropoff,start - dropoff,as the bird flies distance,wasted time (leftpickup - started - howlong),Delivery Minutes
1375149,67538,34667,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,12:20.2,40.72463457,-73.99840236,40.731172,-74.009934,10/16/14 7:03 PM,10/16/14 7:22 PM,10/16/14 7:34 PM,10/16/14 7:41 PM,0.026889016,0.013255818,0:18,7
1375163,62941,124045,bicycle,Pommes Frites,,Pommes Frites,1,Pommes Frites,,40.72816966,-73.98791271,40.74577,-73.979774,10/16/14 7:04 PM,10/16/14 7:27 PM,10/16/14 7:41 PM,10/16/14 7:57 PM,0.037063576,0.019390995,0:37,16
1375179,310751,32812,car,The Meatball Shop,Italian,Chicken,1,Naked Balls,03:10.2,40.72154512,-73.98884243,40.80409542,-73.96501057,10/16/14 7:05 PM,10/16/14 7:26 PM,10/16/14 7:35 PM,10/16/14 8:15 PM,0.048479514,0.085921527,0:27,39
1375185,32144,156557,car,RedFarm Broadway,Chinese,"Wide Rice Noodles, BBQ’d Roast Duck",1,Rice & Noodles,02:41.8,40.7821167,-73.9807391,40.78609673,-73.97004624,10/16/14 7:07 PM,10/16/14 7:08 PM,10/16/14 7:21 PM,10/16/14 7:35 PM,0.019522245,0.011409553,0:11,14
1375204,260035,104111,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Sushi Bar Salad,1,Salads,03:54.1,40.76765291,-73.98292546,40.7693746,-73.9602924,10/16/14 7:09 PM,10/16/14 7:22 PM,10/16/14 7:32 PM,10/16/14 7:55 PM,0.031950718,0.022698446,0:19,23
1375213,82041,43955,bicycle,Lure Fishbar,Seafood,Lobster Croutons,1,Dinner Appetizers,07:06.0,40.72463457,-73.99840236,40.720479,-74.001549,10/16/14 7:10 PM,10/16/14 7:34 PM,10/16/14 7:44 PM,10/16/14 7:48 PM,0.026551412,0.0052125,0:27,3
1375220,122905,20962,walker,Sushi of Gari,Sushi,,,,08:55.1,40.77156871,-73.95278683,40.780747,-73.960063,10/16/14 7:11 PM,10/16/14 7:21 PM,10/16/14 7:57 PM,10/16/14 8:08 PM,0.040126609,0.011712542,0:37,11
1375224,381892,6873,car,Dinosaur Bar-B-Que,BBQ,BBQ Sliders,1,Small & Shared Plates,07:40.1,40.67768312,-73.98399867,40.69269114,-73.95509002,10/16/14 7:12 PM,10/16/14 7:33 PM,10/16/14 7:42 PM,10/16/14 7:59 PM,0.03269515,0.032572246,0:22,16
1375250,77371,30905,car,Hu Kitchen,Gluten-Free,Walnut Brownie,1,Sweet Treats,,40.73567676,-73.99382953,40.777954,-73.959343,10/16/14 7:16 PM,10/16/14 7:47 PM,10/16/14 8:02 PM,10/16/14 8:27 PM,0.049563796,0.054559009,0:46,24
1375289,43370,57496,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.738787,-73.993743,10/16/14 7:19 PM,,,10/16/14 7:58 PM,0.027270856,0.012356827,#NUM!,#N/A
1375309,155124,33897,bicycle,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,03:55.3,40.74596311,-74.00169729,40.7443781,-73.990925,10/16/14 7:20 PM,10/16/14 7:31 PM,10/16/14 7:42 PM,10/16/14 7:52 PM,0.021735856,0.010888275,0:17,9
1375309,155124,33897,bicycle,The Meatball Shop,Italian,Spaghetti,1,Stick To Your Bones,03:55.3,40.74596311,-74.00169729,40.7443781,-73.990925,10/16/14 7:20 PM,10/16/14 7:31 PM,10/16/14 7:42 PM,10/16/14 7:52 PM,0.021735856,0.010888275,0:17,9
1375322,69697,154990,bicycle,Serafina Meatpacking,Italian,,,,,40.73961214,-74.00623646,40.724455,-73.990891,10/16/14 7:22 PM,10/16/14 7:21 PM,10/16/14 7:54 PM,10/16/14 8:14 PM,0.035940012,0.021569008,0:32,19
1375356,84087,104533,bicycle,Sundaes and Cones,,,,,,40.73086027,-73.98951389,40.746516,-73.987214,10/16/14 7:27 PM,10/16/14 7:42 PM,10/16/14 7:56 PM,10/16/14 8:12 PM,0.031635868,0.015823756,0:29,15
1375361,58434,154990,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Rock Shrimp Tempura,1,Fish,04:15.3,40.72197958,-73.98814821,40.7154908,-73.9406611,10/16/14 7:28 PM,,,10/16/14 8:52 PM,0.058864468,0.047928387,#NUM!,#N/A
1375390,317733,124216,bicycle,SIXTY Soho,,,,,,40.72396027,-74.0032008,40.7640732,-73.9828408,10/16/14 7:31 PM,10/16/14 8:17 PM,10/16/14 8:19 PM,10/16/14 8:38 PM,0.046304792,0.044984179,0:47,18
1375433,114730,91656,bicycle,Brookfield Pavilion,,,,,04:53.2,40.7136143,-74.01472344,40.7073797,-74.0080725,10/16/14 7:36 PM,10/16/14 7:59 PM,10/16/14 8:19 PM,10/16/14 8:32 PM,0.038565174,0.009116211,0:37,13
1375449,52327,72941,bicycle,Mr. Chow,Chinese,,,,17:12.2,40.7587261,-73.9644708,40.7244233,-73.9853052,10/16/14 7:37 PM,10/16/14 7:49 PM,10/16/14 8:15 PM,10/16/14 8:33 PM,0.038988056,0.040134204,0:21,17
1375464,35309,34667,bicycle,Blue Ribbon Sushi,Japanese,Yari-Ika,3,Taiseyo (Atlantic Ocean),22:01.9,40.72610966,-74.00249186,40.743841,-73.987875,10/16/14 7:37 PM,,,10/16/14 8:42 PM,0.044926192,0.022979408,#NUM!,#N/A
1375464,35309,34667,bicycle,Blue Ribbon Sushi,Japanese,Artic Char,3,Taiseyo (Atlantic Ocean),22:01.9,40.72610966,-74.00249186,40.743841,-73.987875,10/16/14 7:37 PM,,,10/16/14 8:42 PM,0.044926192,0.022979408,#NUM!,#N/A
1375510,366327,144719,bicycle,Parm,Italian,String Beans Oreganata,1,Vegetables,04:20.8,40.72301983,-73.995854,40.721098,-73.981718,10/16/14 7:44 PM,10/16/14 7:59 PM,10/16/14 8:18 PM,10/16/14 8:27 PM,0.029770185,0.01426604,0:29,9
1375520,81605,91735,bicycle,Veselka,Russian,Soft Drink,1,Beverages,05:28.1,40.72913623,-73.98697151,40.7363529,-73.9843794,10/16/14 7:45 PM,10/16/14 7:53 PM,10/16/14 8:00 PM,10/16/14 8:11 PM,0.017963843,0.007668071,0:10,10
1375546,127910,116141,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.7324282,-74.0080594,10/16/14 7:48 PM,10/16/14 7:46 PM,10/16/14 8:18 PM,10/16/14 8:34 PM,0.031595567,0.024043954,0:29,15
1375605,143984,64297,bicycle,The Smile,American,Kale & Quick-Pickled Cherries,1,Salads,17:13.6,40.72641318,-73.99382114,40.72695828,-73.98700582,10/16/14 7:52 PM,10/16/14 8:16 PM,10/16/14 8:35 PM,10/16/14 8:40 PM,0.033515532,0.006837089,0:25,5
1375605,143984,64297,bicycle,The Smile,American,Chermoula-Marinated Flank Steak,2,Entrees,17:13.6,40.72641318,-73.99382114,40.72695828,-73.98700582,10/16/14 7:52 PM,10/16/14 8:16 PM,10/16/14 8:35 PM,10/16/14 8:40 PM,0.033515532,0.006837089,0:25,5
1375637,57943,32580,bicycle,brgr,Burger,Turkey Brgr,2,Your Creation,11:54.1,40.76262389,-73.96591961,40.77465,-73.945621,10/16/14 7:55 PM,10/16/14 8:00 PM,10/16/14 8:22 PM,10/16/14 8:31 PM,0.024985718,0.02359366,0:15,9
1375689,366387,119255,walker,Chipotle Mexican Grill $1.99 Delivery,Mexican,Burrito,1,Entree,,40.72254287,-73.99776936,40.7199572,-73.9891201,10/16/14 8:02 PM,10/16/14 8:33 PM,10/16/14 8:47 PM,10/16/14 8:56 PM,0.037576435,0.009027476,0:44,9
1375728,150840,109259,bicycle,Momofuku Noodle Bar,,Spicy Miso Ramen,2,Bowls,,40.7291104,-73.98424546,40.7285348,-74.0073825,10/16/14 8:04 PM,10/16/14 8:35 PM,10/16/14 9:27 PM,10/16/14 9:31 PM,0.06002669,0.023144203,1:23,3
1375728,150840,109259,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.7285348,-74.0073825,10/16/14 8:04 PM,10/16/14 8:35 PM,10/16/14 9:27 PM,10/16/14 9:31 PM,0.06002669,0.023144203,1:23,3
1375764,174437,91735,bicycle,Han Dynasty,Chinese,Mixed Vegetable Tofu Soup,1,Soups,,40.732213,-73.988072,40.738011,-74.0085526,10/16/14 8:08 PM,10/16/14 8:16 PM,10/16/14 8:44 PM,10/16/14 9:01 PM,0.037080174,0.021285483,0:36,16
1375765,124976,117223,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.774758,-73.963883,10/16/14 8:08 PM,10/16/14 8:11 PM,10/16/14 8:33 PM,10/16/14 8:43 PM,0.02439419,0.009735561,0:24,10
1375770,70315,129698,car,Blue Ribbon Fried Chicken,American,Fries,1,Sides,,40.72434,-73.99096,40.7222188,-74.0083167,10/16/14 8:08 PM,10/16/14 8:37 PM,10/16/14 8:55 PM,10/16/14 9:08 PM,0.041923241,0.017485838,0:46,13
1375797,367591,158500,bicycle,Taro Sushi,Sushi,Uni,2,A La Carte Sushi & Sashimi,07:04.1,40.67969421,-73.97425175,40.68801313,-73.97925599,10/16/14 8:10 PM,10/16/14 8:35 PM,10/16/14 8:43 PM,10/16/14 8:54 PM,0.030253148,0.009708076,0:26,10
1375808,99396,99219,bicycle,Dos Toros Taqueria,Mexican,,,,,40.73054344,-74.00216818,40.7248238,-74.0093519,10/16/14 8:12 PM,10/16/14 8:34 PM,10/16/14 8:43 PM,10/16/14 8:53 PM,0.028524063,0.009182597,0:30,10
1375849,88853,116141,bicycle,RedFarm Hudson,Chinese,"Mango & Arugula Salad, Yuzu Vinaigrette",1,Starters & Salads,06:38.2,40.73421385,-74.00620203,40.7333028,-74.0022408,10/16/14 8:13 PM,10/16/14 8:36 PM,10/16/14 8:45 PM,10/16/14 8:51 PM,0.026697662,0.004064647,0:25,6
1375856,105385,133293,bicycle,Han Dynasty,Chinese,Mixed Vegetable Tofu Soup,1,Soups,,40.732213,-73.988072,40.7118164,-73.9925651,10/16/14 8:14 PM,10/16/14 8:35 PM,10/16/14 8:56 PM,10/16/14 9:08 PM,0.037958241,0.020885623,0:41,12
1375856,105385,133293,bicycle,Han Dynasty,Chinese,Scallion Pancake,1,Kids/Baby Adults,,40.732213,-73.988072,40.7118164,-73.9925651,10/16/14 8:14 PM,10/16/14 8:35 PM,10/16/14 8:56 PM,10/16/14 9:08 PM,0.037958241,0.020885623,0:41,12
1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Yakko Tofu,1,Kitchen Appetizers,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,10/16/14 8:20 PM,10/16/14 8:46 PM,10/16/14 8:53 PM,10/16/14 8:57 PM,0.025672847,0.005453969,0:27,4
1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Miso Soup,1,Soup,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,10/16/14 8:20 PM,10/16/14 8:46 PM,10/16/14 8:53 PM,10/16/14 8:57 PM,0.025672847,0.005453969,0:27,4
1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Spicy Salmon Maki,1,Maki Sushi Rolls,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,10/16/14 8:20 PM,10/16/14 8:46 PM,10/16/14 8:53 PM,10/16/14 8:57 PM,0.025672847,0.005453969,0:27,4
1375933,41778,9078,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.737901,-73.984339,10/16/14 8:22 PM,10/16/14 8:24 PM,10/16/14 9:04 PM,10/16/14 9:08 PM,0.032115162,0.008791094,0:42,4
1375923,382011,72480,car,S'MAC,American,Soda,1,Cold Beverages,13:11.8,40.73034018,-73.98399353,40.778345,-73.96224,10/16/14 8:22 PM,10/16/14 8:57 PM,10/16/14 9:07 PM,10/16/14 9:31 PM,0.047870486,0.052703687,0:30,24
1375941,54809,131044,bicycle,The Mark Restaurant by Jean-Georges,,,,,,40.77517,-73.963347,40.773515,-73.978841,10/16/14 8:23 PM,10/16/14 8:55 PM,10/16/14 9:41 PM,10/16/14 9:52 PM,0.06205,0.015582139,1:18,11
1376013,56722,32580,bicycle,The Meatball Shop,Italian,Float,1,Desserts,05:08.8,40.77149125,-73.95633415,40.776271,-73.946293,10/16/14 8:30 PM,10/16/14 8:44 PM,10/16/14 8:57 PM,10/16/14 9:06 PM,0.024696389,0.01112073,0:21,8
1376045,105903,81503,car,Parm,Italian,Ball,1,Mozz (mozzarella),04:59.3,40.72301983,-73.995854,40.7469686,-73.9904406,10/16/14 8:33 PM,10/16/14 8:58 PM,10/16/14 9:07 PM,10/16/14 9:24 PM,0.035743183,0.024552978,0:29,17
1376193,362068,144384,bicycle,The Kati Roll Company,Indian,Unda Shami Roll,1,Rolls,10:43.0,40.7527676,-73.98493767,40.7733045,-73.9814218,10/16/14 8:47 PM,10/16/14 8:44 PM,10/16/14 9:04 PM,10/16/14 9:20 PM,0.022837025,0.020835677,0:7,15
1376197,41656,15291,car,Veniero’s Pasticceria & Caffé,Bakery,Iced Cappuccino with Gelato,1,Cold Beverages,,40.72957503,-73.98444632,40.7996605,-73.9519582,10/16/14 8:48 PM,10/16/14 8:59 PM,10/16/14 9:26 PM,10/16/14 9:47 PM,0.040866181,0.077249277,0:37,21
1376218,382011,119153,car,Postmates General Store (deprecated),Convenience Store,Dulcolax Stool Softener LiquiGels (25 ct.),1,Digestion & Nausea,,40.71463831,-74.00833613,40.778345,-73.96224,10/16/14 8:52 PM,,,10/16/14 9:39 PM,0.032926493,0.078634574,#NUM!,#N/A
1376291,101177,118095,bicycle,International Magazine & Cigarettes,,,,,,40.77105165,-73.98252945,40.768475,-73.966896,10/16/14 8:56 PM,,,10/16/14 9:19 PM,0.015640613,0.015844369,#NUM!,#N/A
1376383,155694,129698,car,Jack's Wife Freda,Mediterranean,Grilled Haloumi,1,Shares,07:14.0,40.72198995,-73.9977479,40.730835,-73.9952208,10/16/14 9:02 PM,10/16/14 9:15 PM,10/16/14 9:30 PM,10/16/14 9:39 PM,0.025249329,0.009198975,0:20,8
1376402,132082,157659,car,Whole Foods Market,Grocery Store,Non Fat Milk,1,Milk & Cream,,40.723955,-73.991829,40.7489573,-73.979587,10/16/14 9:06 PM,,,10/16/14 11:17 PM,0.091014537,0.027838491,#NUM!,#N/A
1376402,132082,157659,car,Whole Foods Market,Grocery Store,Org Macaroni & Cheese Family Size,1,Pasta Mixes,,40.723955,-73.991829,40.7489573,-73.979587,10/16/14 9:06 PM,,,10/16/14 11:17 PM,0.091014537,0.027838491,#NUM!,#N/A
1376440,27365,34667,bicycle,Nobu Next Door,Sushi,Kelp Salad,1,Dinner Salads,18:55.4,40.71938641,-74.0086925,40.72358886,-74.01078218,10/16/14 9:08 PM,10/16/14 9:27 PM,10/16/14 9:48 PM,10/16/14 9:55 PM,0.032854549,0.004693328,0:21,7
1376461,120353,116141,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,08:34.5,40.72463457,-73.99840236,40.7062843,-74.016943,10/16/14 9:09 PM,10/16/14 9:16 PM,10/16/14 9:44 PM,10/16/14 10:08 PM,0.041359745,0.026086165,0:26,24
1376484,73077,138057,car,Doughnut Plant Chelsea,Donut,Wild Blueberry,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.78614397,-73.97722715,10/16/14 9:11 PM,10/16/14 9:14 PM,10/16/14 9:39 PM,10/16/14 9:57 PM,0.031466505,0.045884352,0:27,18
1376520,178172,9078,bicycle,The Meatball Shop,American,Rigatoni,1,Stick To Your Bones,06:59.9,40.73613088,-74.0006483,40.7348753,-73.9892251,10/16/14 9:15 PM,10/16/14 9:23 PM,10/16/14 9:31 PM,10/16/14 9:42 PM,0.018789352,0.011492,0:9,10
1376681,382147,6873,car,Momofuku Milk Bar,Dessert,Apple Pie Cake Truffles,1,Cake Truffles,,40.71404731,-73.95492107,40.71339045,-73.94901996,10/16/14 9:27 PM,10/16/14 9:36 PM,10/16/14 9:43 PM,10/16/14 9:47 PM,0.013593009,0.005937557,0:15,3
1376681,382147,6873,car,Momofuku Milk Bar,Dessert,Chocolate Chip Cake Truffles,1,Cake Truffles,,40.71404731,-73.95492107,40.71339045,-73.94901996,10/16/14 9:27 PM,10/16/14 9:36 PM,10/16/14 9:43 PM,10/16/14 9:47 PM,0.013593009,0.005937557,0:15,3
1376727,121669,102353,car,Barnes & Noble,,,,,,40.7858706,-73.97828579,40.7722694,-73.9633303,10/16/14 9:33 PM,10/16/14 9:41 PM,10/16/14 10:01 PM,10/16/14 10:05 PM,0.022638773,0.020215323,0:28,4
1376806,104336,138061,car,Postmates Liquor Store,Shop,Haut Segottes St Emilion Gr Cru,1,Other Reds,,40.779598,-73.947388,40.7031106,-73.9858222,10/16/14 9:38 PM,10/16/14 9:40 PM,10/16/14 9:57 PM,10/16/14 10:09 PM,0.021249352,0.085600877,0:19,11
1376875,129938,6873,car,The Meatball Shop,Italian,Classic Beef,2,Naked Balls,06:41.7,40.71811007,-73.95754527,40.7194963,-73.9637739,10/16/14 9:44 PM,10/16/14 9:57 PM,10/16/14 10:06 PM,10/16/14 10:13 PM,0.020167546,0.006381025,0:15,7
1376974,101285,61900,bicycle,Blue Ribbon Sushi,Japanese,Yamaimo Sengiri,1,Salads,07:59.0,40.72610966,-74.00249186,40.718413,-74.007863,10/16/14 9:51 PM,10/16/14 10:13 PM,10/16/14 10:19 PM,10/16/14 10:25 PM,0.023261227,0.009385502,0:19,5
1376974,101285,61900,bicycle,Blue Ribbon Sushi,Japanese,Bonsai Tree,1,Appetizers,07:59.0,40.72610966,-74.00249186,40.718413,-74.007863,10/16/14 9:51 PM,10/16/14 10:13 PM,10/16/14 10:19 PM,10/16/14 10:25 PM,0.023261227,0.009385502,0:19,5
1377038,369452,81503,car,Donburi-ya,Japanese,Yakiniku-Don,2,Donburi Dinner,06:58.8,40.75446491,-73.9731457,40.7709521,-73.9505484,10/16/14 9:57 PM,10/16/14 10:22 PM,10/16/14 10:29 PM,10/16/14 10:42 PM,0.031190162,0.027972582,0:24,13
1377056,64452,104533,bicycle,Prince Street Pizza,Pizza,Neapolitan Rice Balls,3,Munchables,25:09.1,40.72307952,-73.99461508,40.719722,-73.991858,10/16/14 9:58 PM,10/16/14 10:26 PM,10/16/14 10:48 PM,10/16/14 10:59 PM,0.041947847,0.004344473,0:24,11
1377135,50242,152741,car,Veniero’s Pasticceria & Caffé,Bakery,Chocolate Volcano,2,Cake Slices To Go,,40.72957503,-73.98444632,40.749419,-73.973786,10/16/14 10:05 PM,10/16/14 10:13 PM,10/16/14 10:21 PM,10/16/14 10:34 PM,0.019883785,0.022526107,0:16,12
1377172,374940,6873,car,Pies 'n' Thighs,,Chicken Biscuit,1,Dinner Entrees,05:52.6,40.71125525,-73.96144262,40.72752154,-73.95705728,10/16/14 10:08 PM,10/16/14 10:19 PM,10/16/14 10:25 PM,10/16/14 10:38 PM,0.02082603,0.016847063,0:11,13
1377403,41406,138057,car,RedFarm Broadway,Chinese,Spicy Crispy Beef,1,Starters & Salads,06:27.4,40.7821167,-73.9807391,40.775574,-73.984597,10/16/14 10:28 PM,10/16/14 10:29 PM,10/16/14 10:53 PM,10/16/14 11:02 PM,0.023724525,0.007595414,0:18,9
1377403,41406,138057,car,RedFarm Broadway,Chinese,Thin Rice Noodles with Vegetables,1,Rice & Noodles,06:27.4,40.7821167,-73.9807391,40.775574,-73.984597,10/16/14 10:28 PM,10/16/14 10:29 PM,10/16/14 10:53 PM,10/16/14 11:02 PM,0.023724525,0.007595414,0:18,9
1377454,212469,118095,bicycle,Insomnia Cookies,,,,,,40.74486993,-73.97874731,40.741788,-73.979825,10/16/14 10:34 PM,10/16/14 10:51 PM,10/16/14 11:00 PM,10/16/14 11:08 PM,0.023011979,0.003264922,0:25,7
1377553,53947,163846,bicycle,Shake Shack,Burger,Shack Burger,1,Burgers,,40.71527933,-74.01486039,40.735297,-74.005668,10/16/14 10:48 PM,10/16/14 10:54 PM,10/16/14 11:08 PM,10/16/14 11:21 PM,0.022927187,0.022027421,0:20,12
1377629,95644,119839,bicycle,Duane Reade,Drug Store,,,,,40.72229087,-73.99711785,40.730669,-74.006186,10/16/14 10:56 PM,10/16/14 10:58 PM,10/16/14 11:05 PM,10/16/14 11:12 PM,0.011087836,0.012346033,0:8,7
1377644,378482,163828,scooter,Dunkin Donuts,,,,,,40.73296293,-73.98649517,40.7329159,-73.9877015,10/16/14 10:58 PM,10/16/14 11:27 PM,10/16/14 11:45 PM,10/16/14 11:49 PM,0.035387905,0.001207243,0:46,4
1377883,296668,102353,car,Delicatessen,American,Jalapeno Corn Bread & Sweet Butter,1,Sides,10:44.9,40.72370271,-73.99634312,40.7342506,-73.9902123,10/16/14 11:32 PM,10/16/14 11:30 PM,10/17/14 12:05 AM,10/17/14 12:18 AM,0.03195728,0.012200198,0:21,13
1377931,113966,147789,car,Blue Ribbon Fried Chicken,American,Brooklyn IPA,2,Beer,,40.72434,-73.99096,40.7251051,-73.9937718,10/16/14 11:41 PM,10/16/14 11:42 PM,10/16/14 11:55 PM,10/16/14 11:59 PM,0.012879178,0.002914035,0:13,4
1378066,346265,104533,bicycle,Crif Dogs,,Chili Dog,2,Crif Dogs,13:35.7,40.72704085,-73.98383596,40.7086182,-74.015465,10/17/14 12:08 AM,10/17/14 12:25 AM,10/17/14 12:35 AM,10/17/14 12:53 AM,0.031454178,0.036603145,0:13,18
1378097,84087,142140,car,Sunsweet,,,,,,40.74675662,-73.98999596,40.746516,-73.987214,10/17/14 12:13 AM,10/17/14 12:19 AM,10/17/14 12:31 AM,10/17/14 12:33 AM,0.013858715,0.002792343,0:18,1
1378717,297130,66416,bicycle,Doughnut Plant Chelsea,Donut,Freshly Squeezed Orange Juice,1,Plant Juice,,40.74456392,-73.99663005,40.735797,-74.000366,10/17/14 7:03 AM,10/17/14 7:02 AM,10/17/14 7:18 AM,10/17/14 7:25 AM,0.015661678,0.009529749,0:15,7
1378767,338596,140794,walker,Juice Generation,Juice Bar,,,,,40.76447214,-73.96643043,40.76493199,-73.96101305,10/17/14 8:42 AM,10/17/14 9:16 AM,10/17/14 9:25 AM,10/17/14 9:31 AM,0.03348434,0.005436862,0:42,5
1378803,279336,91656,bicycle,Doughnut Plant Chelsea,Donut,Cashew & Orange Blossom,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.74309631,-73.98980705,10/17/14 9:16 AM,10/17/14 9:48 AM,10/17/14 10:10 AM,10/17/14 10:20 AM,0.044561296,0.006979057,0:54,9
1378810,353327,66416,bicycle,Jing Fong Restaurant 金豐大酒樓,,,,,,40.7159097,-73.99724984,40.7331173,-74.0007186,10/17/14 9:21 AM,10/17/14 9:39 AM,10/17/14 10:14 AM,10/17/14 10:23 AM,0.043106725,0.017553736,0:52,9
1378845,293381,124030,bicycle,Trader Joe's,Grocery Store,Chicken Gyoza,2,Frozen Foods,,40.74174,-73.99365,40.741349,-74.0019021,10/17/14 9:46 AM,10/17/14 9:55 AM,10/17/14 11:25 AM,10/17/14 11:41 AM,0.079747731,0.008261358,1:38,16
1378896,61343,43955,bicycle,Levain Bakery,Bakery,Dark Chocolate Chocolate Chip,1,Cookies,,40.77993009,-73.980335,40.7425062,-73.9925644,10/17/14 10:15 AM,10/17/14 10:41 AM,10/17/14 10:46 AM,10/17/14 11:08 AM,0.036626516,0.039371387,0:30,22
1378917,207109,38707,bicycle,Yura On Madison,,,,,,40.784618,-73.956064,40.782435,-73.9593,10/17/14 10:29 AM,10/17/14 10:33 AM,10/17/14 10:46 AM,10/17/14 10:53 AM,0.01657765,0.003903484,0:17,6
1378940,269045,68208,bicycle,Murray's Bagels,Bakery,,,,,40.73644,-73.99734223,40.7381244,-74.0064088,10/17/14 10:42 AM,10/17/14 10:50 AM,10/17/14 11:13 AM,10/17/14 11:21 AM,0.026464525,0.009221708,0:31,7
1379006,137565,48603,bicycle,Shake Shack,Burger,Shack Burger,1,Burgers,,40.71527933,-74.01486039,40.7311448,-73.9895774,10/17/14 11:10 AM,10/17/14 11:10 AM,10/17/14 11:40 AM,10/17/14 12:05 PM,0.038125012,0.029848666,0:29,24
1379006,137565,48603,bicycle,Shake Shack,Burger,Downtown Butter Brown,1,Concretes,,40.71527933,-74.01486039,40.7311448,-73.9895774,10/17/14 11:10 AM,10/17/14 11:10 AM,10/17/14 11:40 AM,10/17/14 12:05 PM,0.038125012,0.029848666,0:29,24
1379081,74924,151440,bicycle,Katz's Delicatessen,,Katz's Pastrami,1,Hot Sandwiches,,40.72230707,-73.98735166,40.7057082,-74.0059921,10/17/14 11:30 AM,10/17/14 11:34 AM,10/17/14 11:55 AM,10/17/14 12:15 PM,0.031271134,0.024959738,0:25,19
1379084,222734,156508,bicycle,Shake Shack,Burger,Fries,5,Fries,,40.71527933,-74.01486039,40.7062054,-74.0085357,10/17/14 11:30 AM,10/17/14 11:52 AM,10/17/14 12:47 PM,10/17/14 1:03 PM,0.064273229,0.011060646,1:17,15
1379095,41378,112646,bicycle,Starbucks,Coffee,,,,,40.73001497,-73.99150372,40.727405,-73.991802,10/17/14 11:33 AM,10/17/14 11:30 AM,10/17/14 11:43 AM,10/17/14 11:51 AM,0.012360475,0.002626963,0:10,7
1379154,52574,145761,bicycle,Jack's Wife Freda,Mediterranean,Tuna Salad,1,Salads (breakfast/lunch),01:40.7,40.72198995,-73.9977479,40.725911,-74.004299,10/17/14 11:44 AM,,,10/17/14 12:25 PM,0.02836816,0.007634892,#NUM!,#N/A
1379189,47440,112646,bicycle,Bareburger,Burger,Barest Burger,1,Bareburgers,06:25.1,40.72847826,-73.99839184,40.7151704,-74.0116009,10/17/14 11:54 AM,10/17/14 11:57 AM,10/17/14 12:08 PM,10/17/14 12:23 PM,0.020213438,0.018750428,0:8,14
1379208,68524,5935,bicycle,Apple Store,Electronics Store,,,,,40.725194,-73.999102,40.7299413,-74.0012822,10/17/14 11:55 AM,10/17/14 12:02 PM,10/17/14 12:08 PM,10/17/14 12:11 PM,0.011410116,0.005223996,0:12,3
1379211,111131,138061,car,New Balance Store,,,,,,40.73981325,-73.99087975,40.76154608,-73.97455282,10/17/14 11:56 AM,10/17/14 12:15 PM,10/17/14 12:25 PM,10/17/14 12:48 PM,0.035915718,0.027182431,0:29,22
1379264,39275,43955,bicycle,2nd Ave Deli,Deli,Smoked Turkey,1,Sandwiches,04:21.4,40.74529931,-73.97913758,40.7715363,-73.9506762,10/17/14 12:03 PM,,,10/17/14 12:35 PM,0.022338958,0.038709556,#NUM!,#N/A
1379309,67895,148770,bicycle,400 Fifth Avenue,,,,,,40.74987112,-73.98393554,40.75824,-73.972385,10/17/14 12:09 PM,10/17/14 12:06 PM,10/17/14 12:30 PM,10/17/14 12:44 PM,0.024234491,0.014263701,0:21,13
1379299,70832,46094,bicycle,Whole Foods Market,Grocery Store,Cookies And Cream,1,Protein Bars & Snacks,,40.759659,-73.966097,40.7644385,-73.9581596,10/17/14 12:10 PM,10/17/14 12:15 PM,10/17/14 1:08 PM,10/17/14 1:29 PM,0.055351377,0.009265308,0:58,20
